annotation_id,frame_index,timestamp_seconds,timestamp_hms,interaction_type,x1,y1,x2,y2,width,height,source_keyframe_index,source_keyframe_number,block_start_frame,block_end_frame,is_keyframe
64,68,2.266667,00:00:02.267,No Interaction,1402,896,1492,960,90,64,48,49,48,71,False
65,68,2.266667,00:00:02.267,No Interaction,1635,902,1745,970,110,68,48,49,48,71,False
67,68,2.266667,00:00:02.267,Holding Object,1509,890,1619,962,110,72,48,49,48,71,False
68,68,2.266667,00:00:02.267,Touching Shelf,1510,565,1561,608,51,43,48,49,48,71,False
69,68,2.266667,00:00:02.267,Touching Shelf,1539,541,1590,574,51,33,48,49,48,71,False
71,68,2.266667,00:00:02.267,Holding Object,1116,505,1308,616,192,111,48,49,48,71,False
72,68,2.266667,00:00:02.267,No Interaction,1304,176,1384,242,80,66,48,49,48,71,False
74,68,2.266667,00:00:02.267,Holding Object,1824,810,1919,951,95,141,48,49,48,71,False
55,69,2.3,00:00:02.300,No Interaction,106,385,234,468,128,83,48,49,48,71,False
56,69,2.3,00:00:02.300,Touching Shelf,68,281,149,353,81,72,48,49,48,71,False
57,69,2.3,00:00:02.300,Touching Shelf,465,276,631,376,166,100,48,49,48,71,False
58,69,2.3,00:00:02.300,No Interaction,70,760,136,849,66,89,48,49,48,71,False
59,69,2.3,00:00:02.300,No Interaction,226,760,301,822,75,62,48,49,48,71,False
60,69,2.3,00:00:02.300,No Interaction,319,846,388,922,69,76,48,49,48,71,False
61,69,2.3,00:00:02.300,Holding Object,409,895,702,1074,293,179,48,49,48,71,False
62,69,2.3,00:00:02.300,Holding Object,1131,884,1181,982,50,98,48,49,48,71,False
63,69,2.3,00:00:02.300,No Interaction,1162,962,1272,1076,110,114,48,49,48,71,False
64,69,2.3,00:00:02.300,No Interaction,1402,896,1492,960,90,64,48,49,48,71,False
65,69,2.3,00:00:02.300,No Interaction,1635,902,1745,970,110,68,48,49,48,71,False
67,69,2.3,00:00:02.300,Holding Object,1509,890,1619,962,110,72,48,49,48,71,False
68,69,2.3,00:00:02.300,Touching Shelf,1510,565,1561,608,51,43,48,49,48,71,False
69,69,2.3,00:00:02.300,Touching Shelf,1539,541,1590,574,51,33,48,49,48,71,False
71,69,2.3,00:00:02.300,Holding Object,1116,505,1308,616,192,111,48,49,48,71,False
72,69,2.3,00:00:02.300,No Interaction,1304,176,1384,242,80,66,48,49,48,71,False
74,69,2.3,00:00:02.300,Holding Object,1824,810,1919,951,95,141,48,49,48,71,False
55,70,2.333333,00:00:02.333,No Interaction,106,385,234,468,128,83,48,49,48,71,False
56,70,2.333333,00:00:02.333,Touching Shelf,68,281,149,353,81,72,48,49,48,71,False
57,70,2.333333,00:00:02.333,Touching Shelf,465,276,631,376,166,100,48,49,48,71,False
58,70,2.333333,00:00:02.333,No Interaction,70,760,136,849,66,89,48,49,48,71,False
59,70,2.333333,00:00:02.333,No Interaction,226,760,301,822,75,62,48,49,48,71,False
60,70,2.333333,00:00:02.333,No Interaction,319,846,388,922,69,76,48,49,48,71,False
61,70,2.333333,00:00:02.333,Holding Object,409,895,702,1074,293,179,48,49,48,71,False
62,70,2.333333,00:00:02.333,Holding Object,1131,884,1181,982,50,98,48,49,48,71,False
63,70,2.333333,00:00:02.333,No Interaction,1162,962,1272,1076,110,114,48,49,48,71,False
64,70,2.333333,00:00:02.333,No Interaction,1402,896,1492,960,90,64,48,49,48,71,False
65,70,2.333333,00:00:02.333,No Interaction,1635,902,1745,970,110,68,48,49,48,71,False
67,70,2.333333,00:00:02.333,Holding Object,1509,890,1619,962,110,72,48,49,48,71,False
68,70,2.333333,00:00:02.333,Touching Shelf,1510,565,1561,608,51,43,48,49,48,71,False
69,70,2.333333,00:00:02.333,Touching Shelf,1539,541,1590,574,51,33,48,49,48,71,False
71,70,2.333333,00:00:02.333,Holding Object,1116,505,1308,616,192,111,48,49,48,71,False
72,70,2.333333,00:00:02.333,No Interaction,1304,176,1384,242,80,66,48,49,48,71,False
74,70,2.333333,00:00:02.333,Holding Object,1824,810,1919,951,95,141,48,49,48,71,False
55,71,2.366667,00:00:02.367,No Interaction,106,385,234,468,128,83,48,49,48,71,False
56,71,2.366667,00:00:02.367,Touching Shelf,68,281,149,353,81,72,48,49,48,71,False
57,71,2.366667,00:00:02.367,Touching Shelf,465,276,631,376,166,100,48,49,48,71,False
58,71,2.366667,00:00:02.367,No Interaction,70,760,136,849,66,89,48,49,48,71,False
59,71,2.366667,00:00:02.367,No Interaction,226,760,301,822,75,62,48,49,48,71,False
60,71,2.366667,00:00:02.367,No Interaction,319,846,388,922,69,76,48,49,48,71,False
61,71,2.366667,00:00:02.367,Holding Object,409,895,702,1074,293,179,48,49,48,71,False
62,71,2.366667,00:00:02.367,Holding Object,1131,884,1181,982,50,98,48,49,48,71,False
63,71,2.366667,00:00:02.367,No Interaction,1162,962,1272,1076,110,114,48,49,48,71,False
64,71,2.366667,00:00:02.367,No Interaction,1402,896,1492,960,90,64,48,49,48,71,False
65,71,2.366667,00:00:02.367,No Interaction,1635,902,1745,970,110,68,48,49,48,71,False
67,71,2.366667,00:00:02.367,Holding Object,1509,890,1619,962,110,72,48,49,48,71,False
68,71,2.366667,00:00:02.367,Touching Shelf,1510,565,1561,608,51,43,48,49,48,71,False
69,71,2.366667,00:00:02.367,Touching Shelf,1539,541,1590,574,51,33,48,49,48,71,False
71,71,2.366667,00:00:02.367,Holding Object,1116,505,1308,616,192,111,48,49,48,71,False
72,71,2.366667,00:00:02.367,No Interaction,1304,176,1384,242,80,66,48,49,48,71,False
74,71,2.366667,00:00:02.367,Holding Object,1824,810,1919,951,95,141,48,49,48,71,False
75,72,2.4,00:00:02.400,Holding Object,1058,546,1239,653,181,107,72,73,72,95,True
76,72,2.4,00:00:02.400,Touching Shelf,400,295,580,419,180,124,72,73,72,95,True
77,72,2.4,00:00:02.400,Holding Object,368,942,650,1079,282,137,72,73,72,95,True
78,72,2.4,00:00:02.400,No Interaction,252,873,335,960,83,87,72,73,72,95,True
79,72,2.4,00:00:02.400,No Interaction,160,798,240,850,80,52,72,73,72,95,True
80,72,2.4,00:00:02.400,No Interaction,14,805,72,883,58,78,72,73,72,95,True
81,72,2.4,00:00:02.400,No Interaction,36,423,150,510,114,87,72,73,72,95,True
82,72,2.4,00:00:02.400,Touching Shelf,4,302,69,371,65,69,72,73,72,95,True
83,72,2.4,00:00:02.400,No Interaction,891,38,971,70,80,32,72,73,72,95,True
84,72,2.4,00:00:02.400,No Interaction,1239,211,1312,272,73,61,72,73,72,95,True
85,72,2.4,00:00:02.400,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,True
86,72,2.4,00:00:02.400,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,True
87,72,2.4,00:00:02.400,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,True
88,72,2.4,00:00:02.400,No Interaction,1342,932,1432,996,90,64,72,73,72,95,True
89,72,2.4,00:00:02.400,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,True
90,72,2.4,00:00:02.400,Holding Object,1750,847,1882,968,132,121,72,73,72,95,True
91,72,2.4,00:00:02.400,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,True
92,72,2.4,00:00:02.400,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,True
93,72,2.4,00:00:02.400,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,True
75,73,2.433333,00:00:02.433,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,73,2.433333,00:00:02.433,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,73,2.433333,00:00:02.433,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,73,2.433333,00:00:02.433,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,73,2.433333,00:00:02.433,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,73,2.433333,00:00:02.433,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,73,2.433333,00:00:02.433,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,73,2.433333,00:00:02.433,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,73,2.433333,00:00:02.433,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,73,2.433333,00:00:02.433,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,73,2.433333,00:00:02.433,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,73,2.433333,00:00:02.433,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,73,2.433333,00:00:02.433,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,73,2.433333,00:00:02.433,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,73,2.433333,00:00:02.433,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,73,2.433333,00:00:02.433,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,73,2.433333,00:00:02.433,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,73,2.433333,00:00:02.433,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,73,2.433333,00:00:02.433,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,74,2.466667,00:00:02.467,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,74,2.466667,00:00:02.467,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,74,2.466667,00:00:02.467,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,74,2.466667,00:00:02.467,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,74,2.466667,00:00:02.467,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,74,2.466667,00:00:02.467,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,74,2.466667,00:00:02.467,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,74,2.466667,00:00:02.467,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,74,2.466667,00:00:02.467,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,74,2.466667,00:00:02.467,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,74,2.466667,00:00:02.467,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,74,2.466667,00:00:02.467,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,74,2.466667,00:00:02.467,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,74,2.466667,00:00:02.467,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,74,2.466667,00:00:02.467,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,74,2.466667,00:00:02.467,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,74,2.466667,00:00:02.467,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,74,2.466667,00:00:02.467,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,74,2.466667,00:00:02.467,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,75,2.5,00:00:02.500,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,75,2.5,00:00:02.500,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,75,2.5,00:00:02.500,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,75,2.5,00:00:02.500,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,75,2.5,00:00:02.500,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,75,2.5,00:00:02.500,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,75,2.5,00:00:02.500,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,75,2.5,00:00:02.500,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,75,2.5,00:00:02.500,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,75,2.5,00:00:02.500,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,75,2.5,00:00:02.500,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,75,2.5,00:00:02.500,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,75,2.5,00:00:02.500,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,75,2.5,00:00:02.500,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,75,2.5,00:00:02.500,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,75,2.5,00:00:02.500,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,75,2.5,00:00:02.500,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,75,2.5,00:00:02.500,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,75,2.5,00:00:02.500,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,76,2.533333,00:00:02.533,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,76,2.533333,00:00:02.533,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,76,2.533333,00:00:02.533,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,76,2.533333,00:00:02.533,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,76,2.533333,00:00:02.533,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,76,2.533333,00:00:02.533,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,76,2.533333,00:00:02.533,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,76,2.533333,00:00:02.533,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,76,2.533333,00:00:02.533,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,76,2.533333,00:00:02.533,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,76,2.533333,00:00:02.533,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,76,2.533333,00:00:02.533,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,76,2.533333,00:00:02.533,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,76,2.533333,00:00:02.533,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,76,2.533333,00:00:02.533,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,76,2.533333,00:00:02.533,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,76,2.533333,00:00:02.533,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,76,2.533333,00:00:02.533,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,76,2.533333,00:00:02.533,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,77,2.566667,00:00:02.567,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,77,2.566667,00:00:02.567,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,77,2.566667,00:00:02.567,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,77,2.566667,00:00:02.567,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,77,2.566667,00:00:02.567,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,77,2.566667,00:00:02.567,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,77,2.566667,00:00:02.567,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,77,2.566667,00:00:02.567,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,77,2.566667,00:00:02.567,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,77,2.566667,00:00:02.567,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,77,2.566667,00:00:02.567,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,77,2.566667,00:00:02.567,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,77,2.566667,00:00:02.567,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,77,2.566667,00:00:02.567,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,77,2.566667,00:00:02.567,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,77,2.566667,00:00:02.567,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,77,2.566667,00:00:02.567,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,77,2.566667,00:00:02.567,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,77,2.566667,00:00:02.567,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,78,2.6,00:00:02.600,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,78,2.6,00:00:02.600,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,78,2.6,00:00:02.600,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,78,2.6,00:00:02.600,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,78,2.6,00:00:02.600,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,78,2.6,00:00:02.600,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,78,2.6,00:00:02.600,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,78,2.6,00:00:02.600,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,78,2.6,00:00:02.600,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,78,2.6,00:00:02.600,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,78,2.6,00:00:02.600,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,78,2.6,00:00:02.600,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,78,2.6,00:00:02.600,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,78,2.6,00:00:02.600,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,78,2.6,00:00:02.600,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,78,2.6,00:00:02.600,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,78,2.6,00:00:02.600,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,78,2.6,00:00:02.600,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,78,2.6,00:00:02.600,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,79,2.633333,00:00:02.633,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,79,2.633333,00:00:02.633,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,79,2.633333,00:00:02.633,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,79,2.633333,00:00:02.633,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,79,2.633333,00:00:02.633,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,79,2.633333,00:00:02.633,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,79,2.633333,00:00:02.633,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,79,2.633333,00:00:02.633,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,79,2.633333,00:00:02.633,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,79,2.633333,00:00:02.633,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,79,2.633333,00:00:02.633,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,79,2.633333,00:00:02.633,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,79,2.633333,00:00:02.633,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,79,2.633333,00:00:02.633,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,79,2.633333,00:00:02.633,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,79,2.633333,00:00:02.633,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,79,2.633333,00:00:02.633,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,79,2.633333,00:00:02.633,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,79,2.633333,00:00:02.633,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,80,2.666667,00:00:02.667,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,80,2.666667,00:00:02.667,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,80,2.666667,00:00:02.667,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,80,2.666667,00:00:02.667,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,80,2.666667,00:00:02.667,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,80,2.666667,00:00:02.667,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,80,2.666667,00:00:02.667,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,80,2.666667,00:00:02.667,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,80,2.666667,00:00:02.667,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,80,2.666667,00:00:02.667,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,80,2.666667,00:00:02.667,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,80,2.666667,00:00:02.667,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,80,2.666667,00:00:02.667,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,80,2.666667,00:00:02.667,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
89,80,2.666667,00:00:02.667,No Interaction,1571,934,1685,1008,114,74,72,73,72,95,False
90,80,2.666667,00:00:02.667,Holding Object,1750,847,1882,968,132,121,72,73,72,95,False
91,80,2.666667,00:00:02.667,Holding Object,1446,922,1562,1001,116,79,72,73,72,95,False
92,80,2.666667,00:00:02.667,Holding Object,1068,907,1129,1015,61,108,72,73,72,95,False
93,80,2.666667,00:00:02.667,No Interaction,1134,1005,1196,1079,62,74,72,73,72,95,False
75,81,2.7,00:00:02.700,Holding Object,1058,546,1239,653,181,107,72,73,72,95,False
76,81,2.7,00:00:02.700,Touching Shelf,400,295,580,419,180,124,72,73,72,95,False
77,81,2.7,00:00:02.700,Holding Object,368,942,650,1079,282,137,72,73,72,95,False
78,81,2.7,00:00:02.700,No Interaction,252,873,335,960,83,87,72,73,72,95,False
79,81,2.7,00:00:02.700,No Interaction,160,798,240,850,80,52,72,73,72,95,False
80,81,2.7,00:00:02.700,No Interaction,14,805,72,883,58,78,72,73,72,95,False
81,81,2.7,00:00:02.700,No Interaction,36,423,150,510,114,87,72,73,72,95,False
82,81,2.7,00:00:02.700,Touching Shelf,4,302,69,371,65,69,72,73,72,95,False
83,81,2.7,00:00:02.700,No Interaction,891,38,971,70,80,32,72,73,72,95,False
84,81,2.7,00:00:02.700,No Interaction,1239,211,1312,272,73,61,72,73,72,95,False
85,81,2.7,00:00:02.700,Touching Shelf,1439,599,1498,648,59,49,72,73,72,95,False
86,81,2.7,00:00:02.700,Touching Shelf,1474,580,1524,615,50,35,72,73,72,95,False
87,81,2.7,00:00:02.700,Touching Shelf,1409,523,1469,564,60,41,72,73,72,95,False
88,81,2.7,00:00:02.700,No Interaction,1342,932,1432,996,90,64,72,73,72,95,False
